local,rooms,price,area,restroom,status,kind,movel
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,900,82,1,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1200,85,,"

",apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,1000,85,2,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,2150,132,3,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,1000,170,2,Usado,apartamento,arrendar
" Canidelo, Vila Nova de Gaia, Porto",T4,1500,140,2,Usado,apartamento,arrendar
" Paranhos, Porto",T1,950,55,1,Usado,apartamento,arrendar
" Ramalde, Porto",T4,1500,140,3,Renovado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T3,1200,110,2,Usado,apartamento,arrendar
" Ramalde, Porto",T5,1900,172,4,Usado,apartamento,arrendar
" Pedroso e Seixezelo, Vila Nova de Gaia, Porto",T2,850,90,1,Usado,apartamento,arrendar
" Paranhos, Porto",T5,1650,225,3,Usado,apartamento,arrendar
" Campanhã, Porto",T3,1250,107,2,Usado,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T1,825,48,1,Novo,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1000,103,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,850,85,,,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,850,76,1,"

",apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T2,750,"75,50",2,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T4,1900,"204,32",4,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,1300,150,3,Usado,apartamento,arrendar
" Cidade da Maia, Maia, Porto",T2,107000,60,2,Usado,apartamento,arrendar
" Cidade da Maia, Maia, Porto",T4,275000,210,4,Usado,apartamento,arrendar
" Cidade da Maia, Maia, Porto",T3,480000,143,3,Novo,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,950,70,1,Usado,apartamento,arrendar
" Paranhos, Porto",T2,1000,117,2,"

",apartamento,arrendar
" Paranhos, Porto",T2,950,91,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,1000,90,2,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T2,1000,85,2,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,1000,120,,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,1000,55,1,Novo,apartamento,arrendar
" Baltar, Paredes, Porto",T1,500,51,1,Usado,apartamento,arrendar
" Canelas, Vila Nova de Gaia, Porto",T2,750,107,2,Usado,apartamento,arrendar
" Aver-O-Mar, Amorim e Terroso, Povoa de Varzim, Porto",T3,1100,135,3,"

",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1200,90,2,Usado,apartamento,arrendar
" Bonfim, Porto",T2,850,"77,82",2,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T1,470,40,1,Usado,apartamento,arrendar
" Arcozelo, Vila Nova de Gaia, Porto",T2,760,95,1,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T0,600,40,1,Usado,apartamento,arrendar
" Ramalde, Porto",T4,1700,150,4,Renovado,apartamento,arrendar
" Ramalde, Porto",T4,1900,150,4,Renovado,apartamento,arrendar
" Pedrouços, Maia, Porto",T3,650,98,2,Renovado,apartamento,arrendar
" Paranhos, Porto",T3,1050,150,,"

",apartamento,arrendar
" Ramalde, Porto",T2,800,75,2,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T0,560,35,1,Renovado,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T3,2500,200,3,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T4,1950,218,3,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,750,"50,70",,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,1600,110,,"

",apartamento,arrendar
" Bonfim, Porto",T1,850,51,,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,950,62,,"

",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T1,750,54,1,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,900,55,1,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,950,65,,Casas de Banho: 1,apartamento,arrendar
" Paranhos, Porto",T1,650,47,1,Novo,apartamento,arrendar
" Paranhos, Porto",T1,550,51,1,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,750,44,1,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,800,36,,Casas de Banho: 1,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T2,1750,110,3,Novo,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T1,750,51,1,Usado,apartamento,arrendar
" Ramalde, Porto",T3,890,140,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,750,44,1,Novo,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,1600,168,3,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,1750,94,2,"

",apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,1100,105,2,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1200,"71,82",2,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T3,1300,115,3,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,850,100,2,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T3,1000,110,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,1000,115,2,Usado,apartamento,arrendar
" Bonfim, Porto",T4,1000,140,2,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1600,130,3,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T3,1300,132,3,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T5,6000,"295,83",4,Usado,apartamento,arrendar
" Ramalde, Porto",T3,1600,110,3,"

",apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T3,750,101,2,Usado,apartamento,arrendar
" Pedrouços, Maia, Porto",T2,700,85,1,Usado,apartamento,arrendar
" Pedroso e Seixezelo, Vila Nova de Gaia, Porto",T3,1100,145,3,"
",apartamento,arrendar
" Bonfim, Porto",T1,550,71,1,"
",apartamento,arrendar
" Paranhos, Porto",T1,700,75,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,750,44,1,Novo,apartamento,arrendar
" Rio Tinto, Gondomar, Porto",T2,660,97,2,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,1100,132,2,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T5,3800,223,4,Usado,apartamento,arrendar
" Campanhã, Porto",T3,1100,120,2,Usado,apartamento,arrendar
" Bonfim, Porto",T1,600,81,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1000,125,2,Usado,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T2,1200,143,3,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T3,1600,"115,12",2,Novo,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T3,1600,"115,12",2,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,650,50,1,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Paranhos, Porto",T1,750,62,1,Novo,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T3,1600,"115,12",2,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,2500,145,3,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1200,90,2,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T4,2650,175,3,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,1250,72,1,Novo,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T3,925,130,2,Usado,apartamento,arrendar
" Cidade da Maia, Maia, Porto",T2,695,100,2,"
",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T3,3300,"169,60",4,Usado,apartamento,arrendar
" Ermesinde, Valongo, Porto",T1,600,75,1,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T1,600,80,1,"
",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T1,750,51,1,Novo,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,980,88,2,Novo,apartamento,arrendar
" Paranhos, Porto",T1,590,71,1,"
",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T4,2350,"229,99",,"
",apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T3,1500,120,2,Usado,apartamento,arrendar
" Canidelo, Vila Nova de Gaia, Porto",T2,1150,90,1,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,850,100,1,"
",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,800,105,1,"
",apartamento,arrendar
" Pedroso e Seixezelo, Vila Nova de Gaia, Porto",T2,650,110,2,"
",apartamento,arrendar
" Arcozelo, Vila Nova de Gaia, Porto",T1,815,76,1,Novo,apartamento,arrendar
" Bonfim, Porto",T3,1250,120,2,"

",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T3,1450,130,2,Renovado,apartamento,arrendar
" Ramalde, Porto",T1,750,70,1,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T1,600,70,1,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T2,1400,150,3,Usado,apartamento,arrendar
" Ramalde, Porto",T4,1700,170,2,"

",apartamento,arrendar
" Vila do Conde, Porto",T2,950,105,2,Renovado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,1750,142,,"

",apartamento,arrendar
" Campanhã, Porto",T3,1250,86,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1400,57,1,Usado,apartamento,arrendar
" Campanhã, Porto",T3,1000,107,2,"

",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1300,94,1,"

",apartamento,arrendar
" Ermesinde, Valongo, Porto",T2,800,125,2,Usado,apartamento,arrendar
" Valongo, Porto",T2,790,125,,,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,1100,96,2,Usado,apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T0,525,70,1,Usado,apartamento,arrendar
" Moreira, Maia, Porto",T3,900,125,2,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,800,180,3,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T6,1700,253,4,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Gondomar (São Cosme), Valbom e Jovim, Gondomar, Porto",T2,600,90,2,Usado,apartamento,arrendar
" Paranhos, Porto",T1,680,50,1,Novo,apartamento,arrendar
" Paranhos, Porto",T1,750,68,1,Novo,apartamento,arrendar
" Paranhos, Porto",T1,800,53,,,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T3,1475,150,3,Usado,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T3,1475,150,3,Usado,apartamento,arrendar
" Póvoa de Varzim, Beiriz e Argivai, Povoa de Varzim, Porto",T3,1000,100,2,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,635,"36,52",1,Novo,apartamento,arrendar
" Ramalde, Porto",T2,1400,101,,,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,745,60,1,Renovado,apartamento,arrendar
" Vila do Conde, Porto",T3,1350,90,2,"

",apartamento,arrendar
" Vila do Conde, Porto",T3,900,105,,"

",apartamento,arrendar
" Campanhã, Porto",T6,1500,220,,"

",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T1,950,"101,70",2,Usado,apartamento,arrendar
" Fânzeres e São Pedro da Cova, Gondomar, Porto",T3,500,110,1,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Bonfim, Porto",T2,800,95,,,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T3,1500,156,,"
",apartamento,arrendar
" São Mamede de Infesta e Senhora da Hora, Matosinhos, Porto",T0,775,58,2,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Paranhos, Porto",T0,700,38,,"

",apartamento,arrendar
" Ramalde, Porto",T2,1100,100,,"

",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T3,1350,100,,,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,700,97,1,Renovado,apartamento,arrendar
" Ramalde, Porto",T3,700,107,2,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,1600,105,2,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,650,75,1,"

",apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T4,1950,150,2,Usado,apartamento,arrendar
" Aguçadoura e Navais, Povoa de Varzim, Porto",T3,550,90,2,"

",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,650,80,1,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,850,100,,,apartamento,arrendar
" Madalena, Vila Nova de Gaia, Porto",T3,1300,140,3,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,750,60,1,Novo,apartamento,arrendar
" Aver-O-Mar, Amorim e Terroso, Povoa de Varzim, Porto",T3,1200,120,2,Usado,apartamento,arrendar
" Custóias, Leça do Balio e Guifões, Matosinhos, Porto",T2,160000,110,2,Usado,apartamento,arrendar
" Bonfim, Porto",T1,500,53,1,Usado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,600,33,1,Renovado,apartamento,arrendar
" Canelas, Vila Nova de Gaia, Porto",T3,800,110,2,Usado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,680,85,1,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,950,"82,40",2,Renovado,apartamento,arrendar
" Bonfim, Porto",T1,800,76,1,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T2,999,100,,"

",apartamento,arrendar
" Campanhã, Porto",T2,550,80,1,Usado,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T3,950,125,2,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,1250,70,2,Novo,apartamento,arrendar
" Cidade da Maia, Maia, Porto",T3,1100,153,,"

",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T2,1090,90,2,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,750,44,1,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,800,40,1,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,950,59,2,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1750,114,4,Usado,apartamento,arrendar
" Paranhos, Porto",T2,850,85,3,Novo,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T2,780,120,2,Usado,apartamento,arrendar
" Madalena, Vila Nova de Gaia, Porto",T5,2950,252,,"

",apartamento,arrendar
" Ramalde, Porto",T2,1300,117,2,"
",apartamento,arrendar
" Ramalde, Porto",T1,800,80,1,Renovado,apartamento,arrendar
" Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto",T3,1800,132,3,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,800,40,,Casas de Banho: 1,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T3,1200,120,2,"

",apartamento,arrendar
" Paranhos, Porto",T0,700,38,,"

",apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T4,1500,177,4,Usado,apartamento,arrendar
" Canidelo, Vila Nova de Gaia, Porto",T3,900,"118,10",,,apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T4,2500,185,,Casas de Banho: 3,apartamento,arrendar
" Campanhã, Porto",T2,950,63,,Novo,apartamento,arrendar
" Ramalde, Porto",T1,575,47,1,Novo,apartamento,arrendar
" Paranhos, Porto",T2,850,76,,Renovado,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T2,1250,80,2,Novo,apartamento,arrendar
" Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto",T0,1250,55,1,Novo,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T0,490,34,1,Usado,apartamento,arrendar
" Aver-O-Mar, Amorim e Terroso, Povoa de Varzim, Porto",T2,950,115,2,"
",apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T2,1200,"99,60",2,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T1,850,60,1,Usado,apartamento,arrendar
" Póvoa de Varzim, Beiriz e Argivai, Povoa de Varzim, Porto",T2,600,85,1,Usado,apartamento,arrendar
" Ramalde, Porto",T5,1900,150,,"

",apartamento,arrendar
" Bonfim, Porto",T3,1050,100,,"

",apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T1,880,42,1,"
                                                                                                        Remax Vintage                                                                                        ",apartamento,arrendar
" Póvoa de Varzim, Beiriz e Argivai, Povoa de Varzim, Porto",T3,800,150,2,Usado,apartamento,arrendar
" Matosinhos e Leça da Palmeira, Matosinhos, Porto",T3,1300,131,3,Usado,apartamento,arrendar
" Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães, Santo Tirso, Porto",T0,450,42,1,Renovado,apartamento,arrendar
" Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães, Santo Tirso, Porto",T0,550,50,1,Renovado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,750,86,2,Renovado,apartamento,arrendar
" Aguçadoura e Navais, Povoa de Varzim, Porto",T2,550,100,1,Usado,apartamento,arrendar
" Aldoar, Foz do Douro e Nevogilde, Porto",T3,2100,130,3,Renovado,apartamento,arrendar
" Paranhos, Porto",T4,1470,150,3,"

",apartamento,arrendar
" Lordelo do Ouro e Massarelos, Porto",T3,1300,110,,,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1200,140,,,apartamento,arrendar
" Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto",T4,1000,140,,,apartamento,arrendar
" Bonfim, Porto",T3,1050,120,,"

",apartamento,arrendar
